blue_champion,red_champion,blue_wr,games_count,lane
Aatrox,Ahri,0.0,1,top
Aatrox,Gangplank,1.0,1,top
Aatrox,Garen,0.0,2,top
Aatrox,Illaoi,0.0,1,top
Aatrox,Jax,1.0,2,top
Aatrox,Malphite,0.25,4,top
Aatrox,MonkeyKing,1.0,1,top
Aatrox,Mordekaiser,0.5,2,top
Aatrox,Pantheon,1.0,1,top
Aatrox,Renekton,0.0,1,top
Aatrox,Teemo,0.0,1,top
Aatrox,Yone,0.5,2,top
Aatrox,Zaahen,1.0,1,top
Ahri,Yasuo,0.0,1,top
Akali,Irelia,1.0,1,top
Akali,Jax,0.5,2,top
Akali,Kled,0.0,1,top
Akali,Rengar,0.0,1,top
Akali,Ryze,1.0,1,top
Akali,Sett,0.0,1,top
Akali,TahmKench,0.0,1,top
Akali,Volibear,0.0,1,top
Akali,Yorick,1.0,1,top
Akali,Zaahen,1.0,1,top
Akshan,DrMundo,0.0,1,top
Akshan,Malphite,1.0,1,top
Ambessa,Garen,0.0,1,top
Ambessa,Mordekaiser,0.0,1,top
Ambessa,Nasus,0.0,1,top
Ambessa,Teemo,0.0,1,top
Ambessa,Volibear,1.0,1,top
Ambessa,Yone,1.0,2,top
Anivia,Ambessa,1.0,1,top
Anivia,Nidalee,0.0,1,top
Anivia,Yone,0.0,1,top
Aphelios,Sett,0.0,1,top
Ashe,Irelia,0.0,1,top
Ashe,Kayle,1.0,1,top
Ashe,Mordekaiser,1.0,1,top
AurelionSol,Malzahar,0.0,1,top
Aurora,Zaahen,1.0,1,top
Brand,Mordekaiser,1.0,1,top
Briar,Yorick,0.0,1,top
Caitlyn,Gwen,0.0,1,top
Caitlyn,Mordekaiser,1.0,1,top
Caitlyn,Urgot,1.0,1,top
Caitlyn,Varus,1.0,2,top
Camille,TahmKench,0.0,1,top
Camille,Yone,0.0,1,top
Camille,Yorick,0.0,1,top
Cassiopeia,Darius,0.0,1,top
Cassiopeia,Heimerdinger,0.0,1,top
Cassiopeia,Jax,1.0,1,top
Cassiopeia,Trundle,1.0,1,top
Cassiopeia,Vayne,0.0,1,top
Chogath,Darius,0.0,2,top
Chogath,DrMundo,1.0,1,top
Chogath,FiddleSticks,1.0,1,top
Chogath,Garen,0.0,2,top
Chogath,Gragas,0.0,1,top
Chogath,Illaoi,0.0,1,top
Chogath,Jax,0.0,2,top
Chogath,Kayle,1.0,1,top
Chogath,Malphite,1.0,1,top
Chogath,Mordekaiser,0.0,1,top
Chogath,Ornn,0.0,1,top
Chogath,Renekton,0.0,2,top
Chogath,Sett,0.2,5,top
Chogath,Shen,0.0,1,top
Chogath,Teemo,0.3333333333333333,3,top
Chogath,Trundle,1.0,1,top
Chogath,Urgot,0.5,4,top
Chogath,Veigar,0.0,1,top
Chogath,Volibear,1.0,1,top
Chogath,Warwick,0.0,1,top
Chogath,Yasuo,1.0,1,top
Chogath,Yone,0.0,1,top
Chogath,Yorick,0.5,2,top
Chogath,Zaahen,0.0,1,top
Darius,Ambessa,1.0,2,top
Darius,Anivia,1.0,1,top
Darius,Chogath,0.6666666666666666,3,top
Darius,Gnar,0.0,1,top
Darius,Heimerdinger,0.0,1,top
Darius,Illaoi,0.5,4,top
Darius,Jax,1.0,2,top
Darius,Kayle,0.3333333333333333,3,top
Darius,Kennen,1.0,1,top
Darius,Kled,1.0,1,top
Darius,Lissandra,0.0,1,top
Darius,Malphite,0.8,5,top
Darius,Mordekaiser,0.75,4,top
Darius,Renekton,0.25,4,top
Darius,Riven,0.5,2,top
Darius,Sett,1.0,4,top
Darius,Sion,0.0,1,top
Darius,Sylas,1.0,1,top
Darius,TahmKench,0.0,1,top
Darius,Trundle,0.5,2,top
Darius,Urgot,0.0,2,top
Darius,Varus,1.0,2,top
Darius,Vayne,1.0,1,top
Darius,Volibear,0.0,1,top
Darius,Yasuo,0.0,1,top
Darius,Yone,0.5,2,top
Darius,Yorick,1.0,1,top
DrMundo,Aatrox,0.0,1,top
DrMundo,Darius,0.0,2,top
DrMundo,Fiora,0.0,1,top
DrMundo,Garen,1.0,1,top
DrMundo,Gwen,0.3333333333333333,3,top
DrMundo,Heimerdinger,1.0,1,top
DrMundo,Illaoi,0.0,1,top
DrMundo,Jax,1.0,2,top
DrMundo,Kayle,1.0,1,top
DrMundo,Kennen,0.0,1,top
DrMundo,Malphite,1.0,1,top
DrMundo,Malzahar,1.0,1,top
DrMundo,MasterYi,0.0,1,top
DrMundo,MonkeyKing,0.0,1,top
DrMundo,Mordekaiser,0.0,1,top
DrMundo,Nami,1.0,1,top
DrMundo,Nasus,0.0,2,top
DrMundo,Sett,1.0,1,top
DrMundo,Shen,1.0,2,top
DrMundo,TahmKench,0.0,1,top
DrMundo,Teemo,0.0,1,top
DrMundo,Tryndamere,0.0,1,top
DrMundo,Udyr,0.0,1,top
DrMundo,Vayne,0.0,1,top
DrMundo,Volibear,1.0,1,top
DrMundo,Yasuo,0.3333333333333333,3,top
DrMundo,Yorick,1.0,1,top
DrMundo,Zed,0.0,1,top
Ekko,Irelia,0.0,1,top
Elise,Shen,0.0,1,top
Ezreal,Kennen,0.0,1,top
FiddleSticks,Kennen,1.0,1,top
FiddleSticks,Renekton,0.0,1,top
FiddleSticks,TahmKench,0.0,1,top
FiddleSticks,Yone,0.0,1,top
Fiora,Darius,1.0,1,top
Fiora,Gragas,0.0,1,top
Fiora,Illaoi,0.0,1,top
Fiora,Irelia,1.0,1,top
Fiora,Kayle,0.0,1,top
Fiora,Kled,0.0,1,top
Fiora,Mordekaiser,1.0,1,top
Fiora,Nasus,0.0,1,top
Fiora,Ornn,1.0,1,top
Fiora,Sett,0.0,1,top
Fiora,Shen,0.0,1,top
Fiora,Teemo,0.5,2,top
Fiora,Tryndamere,1.0,1,top
Fiora,Udyr,1.0,1,top
Fiora,Vayne,0.0,2,top
Fiora,Volibear,1.0,1,top
Fiora,Yunara,1.0,1,top
Fizz,Brand,0.0,1,top
Fizz,Kennen,1.0,1,top
Gangplank,Darius,0.0,1,top
Gangplank,Irelia,0.0,1,top
Gangplank,Kayle,1.0,2,top
Gangplank,Mordekaiser,0.5,2,top
Gangplank,Olaf,0.0,1,top
Gangplank,Teemo,0.5,2,top
Garen,Aatrox,1.0,2,top
Garen,Akali,1.0,1,top
Garen,Ambessa,0.0,1,top
Garen,Ashe,1.0,1,top
Garen,Chogath,0.5,2,top
Garen,Darius,0.3333333333333333,3,top
Garen,DrMundo,1.0,2,top
Garen,FiddleSticks,1.0,1,top
Garen,Gragas,0.0,1,top
Garen,Heimerdinger,0.5,2,top
Garen,Illaoi,0.0,1,top
Garen,Irelia,0.0,1,top
Garen,Jax,0.3333333333333333,6,top
Garen,Jayce,0.0,1,top
Garen,Karthus,0.0,1,top
Garen,Kayle,0.25,4,top
Garen,Malphite,0.0,1,top
Garen,Mordekaiser,0.6666666666666666,3,top
Garen,Nasus,0.3333333333333333,3,top
Garen,Ornn,1.0,2,top
Garen,RekSai,0.0,1,top
Garen,Renekton,0.5,2,top
Garen,Riven,0.3333333333333333,3,top
Garen,Sett,0.5,4,top
Garen,Shen,1.0,1,top
Garen,Sion,1.0,1,top
Garen,TahmKench,0.75,4,top
Garen,Teemo,1.0,1,top
Garen,Trundle,1.0,1,top
Garen,Tryndamere,0.5,2,top
Garen,Urgot,0.0,3,top
Garen,Varus,0.5,2,top
Garen,Vayne,0.6666666666666666,3,top
Garen,Volibear,0.5,2,top
Garen,Yasuo,1.0,1,top
Garen,Yone,0.5,2,top
Garen,Yorick,0.5,4,top
Garen,Zaahen,0.0,1,top
Gnar,Jax,1.0,1,top
Gnar,Malphite,1.0,1,top
Gnar,Mordekaiser,0.5,2,top
Gnar,TahmKench,1.0,1,top
Gnar,Teemo,0.0,1,top
Gnar,Tryndamere,1.0,1,top
Gnar,Vayne,1.0,1,top
Gnar,Volibear,0.0,1,top
Gnar,Yone,0.0,1,top
Gragas,Akali,0.0,1,top
Gragas,Irelia,1.0,1,top
Gragas,Sion,0.0,1,top
Graves,Garen,1.0,1,top
Gwen,Aatrox,0.0,1,top
Gwen,Chogath,1.0,1,top
Gwen,DrMundo,1.0,1,top
Gwen,Jax,0.0,1,top
Gwen,Malphite,1.0,1,top
Gwen,Mordekaiser,1.0,1,top
Gwen,Teemo,0.0,3,top
Gwen,Trundle,1.0,1,top
Gwen,Yorick,0.5,2,top
Heimerdinger,Akali,0.0,1,top
Heimerdinger,Ashe,1.0,1,top
Heimerdinger,Darius,1.0,1,top
Heimerdinger,Galio,0.0,1,top
Heimerdinger,Gangplank,0.0,1,top
Heimerdinger,Garen,0.5,2,top
Heimerdinger,Irelia,0.0,1,top
Heimerdinger,Jax,1.0,1,top
Heimerdinger,Kayle,1.0,2,top
Heimerdinger,Malphite,0.3333333333333333,3,top
Heimerdinger,MasterYi,0.0,1,top
Heimerdinger,Mordekaiser,1.0,2,top
Heimerdinger,Nasus,0.0,1,top
Heimerdinger,Olaf,0.3333333333333333,3,top
Heimerdinger,Ornn,0.5,2,top
Heimerdinger,Singed,0.0,1,top
Heimerdinger,Teemo,0.0,1,top
Heimerdinger,Urgot,0.0,1,top
Heimerdinger,Varus,0.0,1,top
Heimerdinger,Veigar,0.0,1,top
Heimerdinger,Yone,1.0,1,top
Heimerdinger,Ziggs,1.0,1,top
Illaoi,Anivia,1.0,1,top
Illaoi,Darius,0.0,2,top
Illaoi,DrMundo,0.0,1,top
Illaoi,Garen,0.0,3,top
Illaoi,Gwen,0.0,1,top
Illaoi,Irelia,0.0,2,top
Illaoi,Jax,0.5,2,top
Illaoi,Jayce,0.0,1,top
Illaoi,Kayle,0.6666666666666666,3,top
Illaoi,Kennen,0.0,1,top
Illaoi,MasterYi,1.0,1,top
Illaoi,Mordekaiser,0.0,3,top
Illaoi,Naafiri,1.0,1,top
Illaoi,Nasus,0.5,2,top
Illaoi,Olaf,0.0,1,top
Illaoi,Sett,0.0,1,top
Illaoi,Singed,0.6666666666666666,3,top
Illaoi,Sion,0.5,2,top
Illaoi,Sylas,1.0,1,top
Illaoi,TahmKench,0.0,2,top
Illaoi,Teemo,0.4,5,top
Illaoi,Trundle,1.0,1,top
Illaoi,Urgot,0.5,2,top
Illaoi,Vayne,1.0,1,top
Illaoi,Warwick,0.5,2,top
Illaoi,Yasuo,1.0,1,top
Illaoi,Yone,0.75,4,top
Illaoi,Yorick,1.0,1,top
Irelia,Brand,1.0,1,top
Irelia,DrMundo,1.0,1,top
Irelia,Fiora,0.0,1,top
Irelia,Gangplank,1.0,1,top
Irelia,Garen,1.0,2,top
Irelia,Illaoi,0.0,1,top
Irelia,Jax,0.0,1,top
Irelia,KSante,0.3333333333333333,3,top
Irelia,Kayle,0.5,2,top
Irelia,Kled,0.0,1,top
Irelia,MasterYi,0.0,2,top
Irelia,MissFortune,1.0,1,top
Irelia,Mordekaiser,1.0,1,top
Irelia,Nasus,0.5,2,top
Irelia,Singed,0.6666666666666666,3,top
Irelia,TahmKench,0.5,2,top
Irelia,Teemo,1.0,1,top
Irelia,Tryndamere,0.0,1,top
Irelia,Urgot,0.0,1,top
Irelia,Vayne,0.0,1,top
Irelia,Velkoz,1.0,1,top
Irelia,Zed,1.0,1,top
Jax,Akali,0.0,1,top
Jax,Ambessa,1.0,1,top
Jax,Chogath,0.0,1,top
Jax,Darius,0.0,2,top
Jax,DrMundo,0.0,1,top
Jax,Fiora,1.0,1,top
Jax,Gangplank,0.0,1,top
Jax,Garen,0.0,1,top
Jax,Gragas,0.5,2,top
Jax,Illaoi,1.0,1,top
Jax,Kayle,0.3333333333333333,3,top
Jax,Lillia,1.0,1,top
Jax,Lulu,1.0,1,top
Jax,Malphite,0.0,2,top
Jax,MasterYi,1.0,1,top
Jax,MissFortune,0.0,1,top
Jax,Mordekaiser,0.0,3,top
Jax,Nasus,0.6666666666666666,3,top
Jax,Olaf,1.0,2,top
Jax,Ornn,0.0,1,top
Jax,Pantheon,0.0,1,top
Jax,Renekton,0.0,1,top
Jax,Rengar,1.0,1,top
Jax,Senna,1.0,1,top
Jax,Sett,1.0,1,top
Jax,Shen,1.0,1,top
Jax,Singed,0.0,2,top
Jax,Sion,1.0,1,top
Jax,Smolder,0.5,2,top
Jax,TahmKench,1.0,1,top
Jax,Teemo,0.0,1,top
Jax,Urgot,0.6666666666666666,3,top
Jax,Varus,1.0,1,top
Jax,Vladimir,0.0,1,top
Jax,Volibear,1.0,1,top
Jax,Yasuo,0.0,2,top
Jax,Yone,0.5,2,top
Jax,Yorick,0.5,2,top
Jax,Zaahen,0.5,2,top
Jayce,DrMundo,0.0,1,top
Jayce,Malphite,0.0,1,top
Jayce,Sett,0.0,1,top
Jayce,Sion,1.0,1,top
Jayce,Teemo,0.0,1,top
Jayce,Volibear,0.0,1,top
Jayce,Warwick,0.0,1,top
Jayce,Yone,0.0,1,top
Jhin,MasterYi,0.0,1,top
Jinx,Teemo,0.0,1,top
Jinx,Yasuo,0.0,1,top
KSante,Chogath,1.0,1,top
KSante,Gangplank,1.0,1,top
KSante,Olaf,1.0,1,top
KSante,Poppy,0.0,1,top
Kassadin,Kennen,1.0,1,top
Kassadin,Sett,1.0,1,top
Kassadin,Yorick,0.0,1,top
Kayle,Aatrox,1.0,1,top
Kayle,Ashe,1.0,1,top
Kayle,Camille,0.0,1,top
Kayle,Chogath,1.0,1,top
Kayle,Darius,0.6666666666666666,3,top
Kayle,Gangplank,1.0,1,top
Kayle,Garen,1.0,1,top
Kayle,Gnar,0.0,1,top
Kayle,Illaoi,1.0,2,top
Kayle,Irelia,0.0,1,top
Kayle,Jax,0.75,4,top
Kayle,KSante,1.0,2,top
Kayle,Malphite,0.5,2,top
Kayle,Malzahar,1.0,1,top
Kayle,Mordekaiser,0.5,2,top
Kayle,Pantheon,0.0,1,top
Kayle,Poppy,0.0,1,top
Kayle,Rumble,0.0,2,top
Kayle,Shyvana,1.0,1,top
Kayle,Soraka,1.0,1,top
Kayle,TahmKench,1.0,1,top
Kayle,Teemo,0.0,1,top
Kayle,Trundle,0.0,2,top
Kayle,Tryndamere,1.0,1,top
Kayle,Varus,0.0,1,top
Kayle,Veigar,0.0,1,top
Kayle,Yone,0.0,1,top
Kayle,Yorick,0.0,2,top
Kayn,Darius,0.0,1,top
Kayn,Garen,0.0,1,top
Kayn,Tryndamere,0.0,1,top
Kayn,Yorick,0.0,1,top
Kennen,Gangplank,0.0,1,top
Kennen,Nasus,0.0,1,top
Kennen,Ornn,1.0,1,top
Kennen,Pantheon,0.0,1,top
Kennen,Shaco,0.0,1,top
Kennen,Tristana,0.0,1,top
Kindred,Mordekaiser,0.0,1,top
Kled,Fiora,1.0,1,top
Kled,Malphite,0.0,1,top
Kled,Mordekaiser,0.0,1,top
Kled,Nasus,0.0,1,top
Kled,Olaf,0.0,1,top
Kled,Sejuani,0.0,1,top
Kled,Sett,0.5,2,top
Kled,Tryndamere,0.0,1,top
LeeSin,Garen,0.0,1,top
LeeSin,Zaahen,0.0,1,top
Lillia,Mordekaiser,0.0,1,top
Lissandra,Kayle,0.0,1,top
Malphite,Aatrox,0.0,1,top
Malphite,Chogath,0.0,1,top
Malphite,FiddleSticks,0.5,2,top
Malphite,Fiora,1.0,1,top
Malphite,Garen,0.5,2,top
Malphite,Gwen,0.5,2,top
Malphite,Heimerdinger,1.0,1,top
Malphite,Illaoi,0.5,2,top
Malphite,Mordekaiser,0.2,5,top
Malphite,Ornn,0.5,2,top
Malphite,Quinn,0.3333333333333333,3,top
Malphite,Renekton,0.0,1,top
Malphite,Riven,1.0,1,top
Malphite,Sett,1.0,1,top
Malphite,Shen,1.0,1,top
Malphite,Sion,0.0,1,top
Malphite,Sylas,0.0,1,top
Malphite,TahmKench,0.3333333333333333,3,top
Malphite,Teemo,0.0,2,top
Malphite,Trundle,1.0,1,top
Malphite,Tryndamere,1.0,1,top
Malphite,Yasuo,1.0,1,top
Malphite,Yone,0.3333333333333333,3,top
Malphite,Yorick,0.6666666666666666,3,top
Malphite,Zaahen,0.0,1,top
Malphite,Zac,0.0,1,top
Malzahar,Darius,1.0,1,top
Malzahar,Garen,0.0,1,top
Malzahar,Olaf,1.0,1,top
Malzahar,Teemo,0.0,2,top
Malzahar,Yone,1.0,1,top
Maokai,Gnar,0.0,1,top
Maokai,Yorick,0.0,1,top
MasterYi,Aatrox,0.0,1,top
MasterYi,Gangplank,0.0,1,top
MasterYi,Illaoi,0.0,1,top
MasterYi,Kayle,1.0,1,top
MasterYi,Nasus,0.0,1,top
MasterYi,Sett,0.5,2,top
MasterYi,Teemo,0.0,1,top
MasterYi,Yone,1.0,1,top
MissFortune,TahmKench,0.0,1,top
MonkeyKing,DrMundo,0.0,1,top
MonkeyKing,Gnar,1.0,1,top
MonkeyKing,Jax,0.0,1,top
MonkeyKing,Morgana,0.0,1,top
MonkeyKing,Rammus,1.0,1,top
MonkeyKing,Teemo,0.0,1,top
Mordekaiser,Aatrox,0.75,4,top
Mordekaiser,Chogath,1.0,1,top
Mordekaiser,Darius,0.0,5,top
Mordekaiser,DrMundo,1.0,1,top
Mordekaiser,FiddleSticks,1.0,1,top
Mordekaiser,Garen,0.5,4,top
Mordekaiser,Gnar,1.0,1,top
Mordekaiser,Gragas,0.0,1,top
Mordekaiser,Gwen,0.5,2,top
Mordekaiser,Heimerdinger,0.0,1,top
Mordekaiser,Irelia,0.5,2,top
Mordekaiser,Jax,1.0,3,top
Mordekaiser,KSante,0.0,1,top
Mordekaiser,Kayle,0.42857142857142855,7,top
Mordekaiser,Kled,0.0,1,top
Mordekaiser,Malphite,0.0,2,top
Mordekaiser,Malzahar,1.0,1,top
Mordekaiser,Naafiri,0.0,1,top
Mordekaiser,Nasus,0.4,5,top
Mordekaiser,Nautilus,1.0,1,top
Mordekaiser,Olaf,0.3333333333333333,3,top
Mordekaiser,Pantheon,0.0,1,top
Mordekaiser,Renekton,0.5,2,top
Mordekaiser,Sett,1.0,1,top
Mordekaiser,Shaco,0.0,1,top
Mordekaiser,Shyvana,0.0,1,top
Mordekaiser,Singed,0.0,1,top
Mordekaiser,TahmKench,1.0,2,top
Mordekaiser,Teemo,0.375,8,top
Mordekaiser,Trundle,0.5,2,top
Mordekaiser,Tryndamere,0.5,2,top
Mordekaiser,Urgot,0.6666666666666666,3,top
Mordekaiser,Varus,0.0,1,top
Mordekaiser,Vayne,0.5,2,top
Mordekaiser,Vladimir,0.0,3,top
Mordekaiser,Volibear,0.25,4,top
Mordekaiser,Warwick,0.5,2,top
Mordekaiser,Yasuo,1.0,2,top
Mordekaiser,Yone,0.5,6,top
Mordekaiser,Yorick,0.3333333333333333,3,top
Mordekaiser,Zaahen,0.3333333333333333,3,top
Morgana,DrMundo,1.0,1,top
Morgana,Fiora,1.0,1,top
Naafiri,Gwen,1.0,1,top
Naafiri,Trundle,1.0,1,top
Nasus,Aatrox,1.0,1,top
Nasus,Chogath,0.0,1,top
Nasus,Darius,0.0,3,top
Nasus,DrMundo,0.0,1,top
Nasus,Fiora,1.0,3,top
Nasus,Garen,1.0,3,top
Nasus,Heimerdinger,0.0,2,top
Nasus,Illaoi,0.0,1,top
Nasus,Irelia,1.0,1,top
Nasus,Jax,1.0,3,top
Nasus,Kayle,1.0,1,top
Nasus,Malphite,1.0,1,top
Nasus,Mel,0.0,1,top
Nasus,Mordekaiser,0.5,2,top
Nasus,Olaf,1.0,1,top
Nasus,Ornn,0.0,1,top
Nasus,Quinn,1.0,1,top
Nasus,Renekton,0.0,1,top
Nasus,Rumble,0.0,1,top
Nasus,Sett,0.5,2,top
Nasus,Shen,0.0,1,top
Nasus,TahmKench,0.5,2,top
Nasus,Teemo,0.6666666666666666,3,top
Nasus,Trundle,0.0,1,top
Nasus,Tryndamere,1.0,1,top
Nasus,Urgot,1.0,2,top
Nasus,Varus,1.0,1,top
Nasus,Veigar,1.0,1,top
Nasus,Vladimir,0.0,1,top
Nasus,Volibear,0.0,1,top
Nasus,Yasuo,1.0,1,top
Nasus,Yorick,0.0,1,top
Nautilus,Garen,0.0,1,top
Neeko,Darius,0.0,1,top
Neeko,Sett,0.0,1,top
Neeko,Teemo,0.0,1,top
Neeko,Yasuo,0.0,1,top
Olaf,Darius,0.0,1,top
Olaf,Garen,0.0,1,top
Olaf,Gwen,0.5,2,top
Olaf,Jax,0.0,2,top
Olaf,Kayle,0.0,1,top
Olaf,Malphite,1.0,1,top
Olaf,Mordekaiser,1.0,1,top
Olaf,Nasus,1.0,1,top
Olaf,Ornn,0.0,1,top
Olaf,Rumble,0.0,1,top
Olaf,Sett,0.5,2,top
Olaf,Singed,1.0,1,top
Olaf,TahmKench,0.0,1,top
Olaf,Trundle,0.0,1,top
Olaf,Tryndamere,1.0,1,top
Olaf,Yorick,0.0,1,top
Ornn,Chogath,0.5,2,top
Ornn,DrMundo,0.0,2,top
Ornn,Garen,0.5,2,top
Ornn,Gnar,0.0,2,top
Ornn,Gragas,0.0,1,top
Ornn,Gwen,1.0,1,top
Ornn,Illaoi,0.0,1,top
Ornn,Irelia,0.0,1,top
Ornn,Jax,0.0,1,top
Ornn,Kayle,0.0,1,top
Ornn,Malphite,0.5,2,top
Ornn,Nasus,1.0,1,top
Ornn,Quinn,0.0,1,top
Ornn,Shen,0.0,2,top
Ornn,Sion,1.0,1,top
Ornn,Teemo,0.6666666666666666,3,top
Ornn,Tryndamere,1.0,1,top
Ornn,Vi,1.0,1,top
Ornn,XinZhao,0.0,1,top
Ornn,Zaahen,1.0,1,top
Pantheon,Darius,1.0,1,top
Pantheon,DrMundo,0.0,1,top
Pantheon,Ornn,0.0,1,top
Pantheon,Sett,0.0,1,top
Pantheon,Tryndamere,0.0,1,top
Pantheon,Vayne,1.0,1,top
Pantheon,Vladimir,0.0,1,top
Poppy,Darius,0.0,1,top
Poppy,Tryndamere,0.0,1,top
Quinn,Akali,0.0,1,top
Quinn,Ashe,0.0,1,top
Quinn,Darius,0.3333333333333333,3,top
Quinn,Jax,0.0,1,top
Quinn,Kled,0.0,1,top
Quinn,Malphite,1.0,1,top
Quinn,Rengar,0.0,1,top
Quinn,Sett,0.0,2,top
Quinn,Shen,0.0,1,top
Quinn,Singed,0.0,1,top
Quinn,Teemo,0.0,1,top
Quinn,Volibear,1.0,1,top
Renekton,Darius,0.0,1,top
Renekton,Fiora,0.0,1,top
Renekton,Garen,0.0,2,top
Renekton,Gragas,0.0,1,top
Renekton,Gwen,0.0,2,top
Renekton,Illaoi,0.5,2,top
Renekton,Irelia,0.0,1,top
Renekton,Jax,1.0,2,top
Renekton,KSante,1.0,1,top
Renekton,Kayle,1.0,1,top
Renekton,Mordekaiser,0.6666666666666666,3,top
Renekton,Sett,0.25,4,top
Renekton,Teemo,1.0,2,top
Renekton,Tryndamere,0.0,1,top
Renekton,Urgot,1.0,1,top
Renekton,Vayne,0.0,1,top
Renekton,Warwick,0.0,1,top
Renekton,Zaahen,0.5,2,top
Rengar,Mordekaiser,1.0,1,top
Riven,Aatrox,0.0,2,top
Riven,Garen,0.0,1,top
Riven,Kayle,0.5,2,top
Riven,Mordekaiser,0.0,1,top
Riven,Poppy,1.0,1,top
Riven,Teemo,0.0,1,top
Riven,Volibear,0.0,1,top
Rumble,Kayle,1.0,1,top
Rumble,Mordekaiser,0.0,1,top
Rumble,Teemo,1.0,1,top
Rumble,Urgot,0.0,1,top
Rumble,Volibear,0.0,1,top
Rumble,Zaahen,0.0,1,top
Ryze,Mel,1.0,1,top
Sejuani,Sylas,1.0,1,top
Senna,Darius,1.0,1,top
Senna,Jax,0.0,1,top
Sett,Akali,1.0,2,top
Sett,Ambessa,1.0,1,top
Sett,Cassiopeia,1.0,1,top
Sett,Chogath,0.5,2,top
Sett,Darius,0.5,4,top
Sett,Garen,0.0,3,top
Sett,Heimerdinger,0.5,2,top
Sett,Illaoi,1.0,2,top
Sett,Jax,0.0,3,top
Sett,Kayle,0.5,4,top
Sett,Malphite,0.75,4,top
Sett,MasterYi,1.0,1,top
Sett,Mordekaiser,1.0,6,top
Sett,Nasus,0.3333333333333333,3,top
Sett,Olaf,0.5,2,top
Sett,Ornn,0.0,1,top
Sett,Pantheon,0.5,2,top
Sett,Quinn,1.0,1,top
Sett,Renekton,0.0,3,top
Sett,Riven,0.0,1,top
Sett,Shen,0.0,1,top
Sett,Singed,0.0,1,top
Sett,TahmKench,0.6666666666666666,3,top
Sett,Teemo,0.3333333333333333,3,top
Sett,Tryndamere,0.0,2,top
Sett,Urgot,0.0,1,top
Sett,Varus,0.0,1,top
Sett,Yasuo,0.0,1,top
Sett,Yorick,1.0,1,top
Shaco,Malphite,1.0,1,top
Shen,Ambessa,0.0,1,top
Shen,Briar,1.0,1,top
Shen,Garen,0.5,2,top
Shen,Heimerdinger,0.0,1,top
Shen,Illaoi,1.0,1,top
Shen,Jax,0.0,1,top
Shen,Kayle,0.5,2,top
Shen,Mordekaiser,0.0,1,top
Shen,Sett,1.0,1,top
Shen,Sion,0.0,1,top
Shen,Varus,0.0,1,top
Shen,Yorick,0.0,1,top
Shyvana,Riven,0.0,1,top
Shyvana,Vayne,1.0,1,top
Shyvana,Yone,1.0,1,top
Singed,Darius,1.0,1,top
Singed,Gangplank,1.0,1,top
Singed,Garen,0.0,1,top
Singed,Gwen,1.0,1,top
Singed,Heimerdinger,0.0,1,top
Singed,Kayle,0.0,2,top
Singed,Mordekaiser,1.0,1,top
Singed,Nocturne,1.0,1,top
Singed,Quinn,0.5,2,top
Singed,TahmKench,1.0,1,top
Singed,Teemo,1.0,1,top
Singed,Trundle,0.0,1,top
Singed,Varus,1.0,1,top
Singed,Vayne,0.5,2,top
Singed,Yone,0.0,1,top
Sion,Chogath,1.0,1,top
Sion,Darius,0.0,1,top
Sion,FiddleSticks,0.0,1,top
Sion,Heimerdinger,0.0,1,top
Sion,Jax,0.0,1,top
Sion,Malphite,1.0,1,top
Sion,Mordekaiser,0.0,1,top
Sion,Renekton,0.0,1,top
Sion,Riven,0.0,1,top
Sion,Sett,1.0,1,top
Sion,Shen,1.0,1,top
Sion,Tryndamere,1.0,1,top
Sion,Urgot,1.0,1,top
Sion,Yasuo,1.0,1,top
Sion,Yone,1.0,1,top
Sion,Zaahen,0.5,2,top
Smolder,Heimerdinger,0.0,1,top
Smolder,Illaoi,0.0,1,top
Smolder,Teemo,0.0,1,top
Smolder,Zac,1.0,1,top
Swain,Fiora,1.0,1,top
Swain,Kayle,1.0,1,top
Sylas,Garen,0.0,1,top
Sylas,Jax,0.0,1,top
Sylas,Kennen,0.0,1,top
Sylas,Malphite,0.0,1,top
TahmKench,Chogath,0.5,2,top
TahmKench,DrMundo,0.0,2,top
TahmKench,Garen,0.0,1,top
TahmKench,Kayle,0.0,2,top
TahmKench,Kayn,0.0,1,top
TahmKench,KogMaw,0.0,1,top
TahmKench,Malphite,0.0,1,top
TahmKench,Malzahar,1.0,1,top
TahmKench,Mordekaiser,0.0,2,top
TahmKench,Sett,0.0,3,top
TahmKench,Singed,0.0,1,top
TahmKench,Teemo,0.0,1,top
TahmKench,Warwick,0.0,1,top
TahmKench,Yone,0.0,5,top
TahmKench,Yorick,0.0,1,top
TahmKench,Zaahen,1.0,1,top
Teemo,Aatrox,0.25,4,top
Teemo,Akali,0.5,2,top
Teemo,Ambessa,1.0,1,top
Teemo,Cassiopeia,0.0,1,top
Teemo,Darius,0.5,4,top
Teemo,DrMundo,0.5,2,top
Teemo,Garen,0.6666666666666666,3,top
Teemo,Gragas,0.0,1,top
Teemo,Gwen,0.0,1,top
Teemo,Heimerdinger,0.8,5,top
Teemo,Illaoi,1.0,1,top
Teemo,Irelia,1.0,2,top
Teemo,Jax,0.0,1,top
Teemo,Jhin,0.0,1,top
Teemo,Kayle,0.0,1,top
Teemo,Kennen,0.0,1,top
Teemo,Kled,1.0,1,top
Teemo,Malphite,1.0,4,top
